"","date","industry","location","monthly_amount"
"3751",2015-01-01,"5","10",417406.103266667
"3752",2015-02-01,"5","10",401795.317066667
"3753",2015-03-01,"5","10",451555.492366667
"3754",2015-04-01,"5","10",446567.169466667
"3755",2015-05-01,"5","10",460503.046466667
"3756",2015-06-01,"5","10",457966.584866667
"3757",2015-07-01,"5","10",466039.505333333
"3758",2015-08-01,"5","10",454739.25544
"3759",2015-09-01,"5","10",633655.92415
"3760",2015-10-01,"5","10",623835.78495
"3761",2015-11-01,"5","10",615900.42675
"3762",2015-12-01,"5","10",663866.083
"3763",2016-01-01,"5","10",570668.70815
"3764",2016-02-01,"5","10",589647.0232
"3765",2016-03-01,"5","10",635111.20315
"3766",2016-04-01,"5","10",634075.45795
"3767",2016-05-01,"5","10",628017.9368
"3768",2016-06-01,"5","10",632698.3032
"3769",2016-07-01,"5","10",617349.9958
"3770",2016-08-01,"5","10",473433.0585
"3771",2016-09-01,"5","10",659246.1062
"3772",2016-10-01,"5","10",453750.875136667
"3773",2016-11-01,"5","10",465525.403033333
"3774",2013-01-01,"7","10",182534.587123333
"3775",2013-02-01,"7","10",239938.051935
"3776",2013-03-01,"7","10",232852.164955
"3777",2013-04-01,"7","10",386761.4261
"3778",2013-05-01,"7","10",376386.312
"3779",2013-06-01,"7","10",284030.20645
"3780",2013-07-01,"7","10",349895.02745
"3781",2013-08-01,"7","10",410278.20645
"3782",2013-09-01,"7","10",389533.4702
"3783",2013-10-01,"7","10",420290.08755
"3784",2013-11-01,"7","10",459095.1969
"3785",2013-12-01,"7","10",379067.3603
"3786",2014-01-01,"7","10",420519.04075
"3787",2014-02-01,"7","10",431485.17975
"3788",2014-03-01,"7","10",462091.9843
"3789",2014-04-01,"7","10",310111.280133333
"3790",2014-05-01,"7","10",348550.059566667
"3791",2014-06-01,"7","10",391398.363266667
"3792",2014-07-01,"7","10",394747.391333333
"3793",2014-08-01,"7","10",419501.481766667
"3794",2014-09-01,"7","10",335321.297025
"3795",2014-10-01,"7","10",369195.1786
"3796",2014-11-01,"7","10",347408.9752
"3797",2014-12-01,"7","10",341417.08185
"3798",2015-01-01,"7","10",368711.9768
"3799",2015-02-01,"7","10",386902.178025
"3800",2015-03-01,"7","10",390393.236275
"3801",2015-04-01,"7","10",404519.28012
"3802",2015-05-01,"7","10",458486.28738
"3803",2015-06-01,"7","10",451519.01668
"3804",2015-07-01,"7","10",449411.88282
"3805",2015-08-01,"7","10",496001.29884
"3806",2015-09-01,"7","10",474842.67592
"3807",2015-10-01,"7","10",468435.43198
"3808",2015-11-01,"7","10",464975.78312
"3809",2015-12-01,"7","10",415849.481266667
"3810",2016-01-01,"7","10",409481.826116667
"3811",2016-02-01,"7","10",427932.4012
"3812",2016-03-01,"7","10",424468.10215
"3813",2016-04-01,"7","10",400246.309444286
"3814",2016-05-01,"7","10",365593.98669
"3815",2016-06-01,"7","10",356410.29163875
"3816",2016-07-01,"7","10",350616.9509675
"3817",2016-08-01,"7","10",371955.36739
"3818",2016-09-01,"7","10",364279.8345925
"3819",2016-10-01,"7","10",340250.946752222
"3820",2016-11-01,"7","10",557637.925704444
"3821",2013-01-01,"8","10",189661.209725
"3822",2013-02-01,"8","10",174087.7477
"3823",2013-03-01,"8","10",193036.944575
"3824",2013-04-01,"8","10",196807.58315
"3825",2013-05-01,"8","10",197258.56985
"3826",2013-06-01,"8","10",198911.288625
"3827",2013-07-01,"8","10",203532.148475
"3828",2013-08-01,"8","10",206707.9152
"3829",2013-09-01,"8","10",193149.449275
"3830",2013-10-01,"8","10",167472.80795
"3831",2013-11-01,"8","10",179236.508775
"3832",2013-12-01,"8","10",303466.415725
"3833",2014-01-01,"8","10",189384.2787
"3834",2014-02-01,"8","10",154874.48404
"3835",2014-03-01,"8","10",396890.0073
"3836",2014-04-01,"8","10",424372.28678
"3837",2014-05-01,"8","10",350587.49046
"3838",2014-06-01,"8","10",399688.18642
"3839",2014-07-01,"8","10",518528.89886
"3840",2014-08-01,"8","10",440724.84294
"3841",2014-09-01,"8","10",421728.00456
"3842",2014-10-01,"8","10",497776.82196
"3843",2014-11-01,"8","10",412650.77402
"3844",2014-12-01,"8","10",686627.07824
"3845",2015-01-01,"8","10",516629.69304
"3846",2015-02-01,"8","10",432038.074055
"3847",2015-03-01,"8","10",463744.4973475
"3848",2015-04-01,"8","10",566113.137275
"3849",2015-05-01,"8","10",493880.173375
"3850",2015-06-01,"8","10",398717.26825
"3851",2015-07-01,"8","10",198034.207333333
"3852",2015-08-01,"8","10",252407.37525
"3853",2015-09-01,"8","10",264719.50645
"3854",2015-10-01,"8","10",351150.443166667
"3855",2015-11-01,"8","10",574474.07312
"3856",2015-12-01,"8","10",731317.23034
"3857",2016-01-01,"8","10",663781.269025
"3858",2016-02-01,"8","10",494326.309075
"3859",2016-03-01,"8","10",606920.2019
"3860",2016-04-01,"8","10",668203.47935
"3861",2016-05-01,"8","10",745157.81944
"3862",2016-06-01,"8","10",560288.7792
"3863",2016-07-01,"8","10",681411.837725
"3864",2016-08-01,"8","10",606949.47745
"3865",2016-09-01,"8","10",628636.8823
"3866",2016-10-01,"8","10",684276.74065
"3867",2016-11-01,"8","10",650580.410833333
"3868",2015-09-01,"9","10",117626.3387
"3869",2015-10-01,"9","10",465726.976
"3870",2015-11-01,"9","10",571138.7844
"3871",2015-12-01,"9","10",1232471.478
"3872",2016-01-01,"9","10",402400.7942
"3873",2016-02-01,"9","10",453684.3239
"3874",2016-03-01,"9","10",480934.6162
"3875",2016-04-01,"9","10",510209.3647
"3876",2016-05-01,"9","10",453089.5731
"3877",2016-06-01,"9","10",536377.50655
"3878",2016-07-01,"9","10",623992.08185
"3879",2016-08-01,"9","10",592943.1458
"3880",2016-09-01,"9","10",584622.9488
"3881",2016-10-01,"9","10",628993.05045
"3882",2016-11-01,"9","10",762230.885
"3883",2013-02-01,"10","10",92986.59175
"3884",2013-03-01,"10","10",79868.29759
"3885",2013-04-01,"10","10",91130.86847
"3886",2013-05-01,"10","10",88075.09467
